Data,precipitation-C.O.,precipitation-N,precipitation-NE,precipitation-S,precipitation-SE,surface_temperature-C.O.,surface_temperature-N,surface_temperature-NE,surface_temperature-S,surface_temperature-SE
1900-07,7.71542e-07,6.3797393e-06,2.439068e-06,2.200139e-05,8.097042e-06,294.81262,298.64124,298.02612,289.15375,293.15747
1900-08,5.3866706e-06,7.5187195e-06,2.8692607e-06,4.881513e-05,1.3433167e-05,297.09445,299.99805,298.87076,289.4703,294.41058
1900-09,1.400205e-05,1.0184873e-05,1.37556e-06,5.126252e-05,2.1315442e-05,300.66666,301.3329,302.06714,291.3756,295.72934
1900-10,5.8677047e-05,7.406549e-05,2.8161945e-05,4.4777633e-05,7.799212e-05,300.44833,299.88477,299.15533,293.53632,296.14697
1900-11,6.442975e-05,5.962774e-05,4.5028148e-05,7.8435034e-05,7.538199e-05,300.66376,300.14044,300.09485,295.0318,296.83856
1900-12,0.00012342894,7.375673e-05,4.7229147e-05,7.883627e-05,0.00010561494,298.99545,299.52948,299.28418,297.16882,297.1151
1901-01,0.00011965636,5.8001893e-05,5.945421e-05,6.852756e-05,0.00012385719,299.51367,299.92694,299.74133,298.10034,297.83502
1901-02,0.0001131945,9.4900104e-05,0.0001084995,7.350455e-05,0.00010704749,298.14734,299.32422,298.6338,297.27237,297.6446
1901-03,5.824569e-05,0.00010504863,0.00011878394,4.240364e-05,5.5352844e-05,298.70798,299.5455,298.74142,295.91312,296.5293
1901-04,2.304343e-05,9.369143e-05,6.63352e-05,2.9019624e-05,3.6991845e-05,298.00754,299.07736,297.9625,293.66364,296.09564
1901-05,5.087684e-06,2.4552166e-05,1.1525335e-05,2.7109778e-05,7.76009e-06,295.90063,298.72284,297.74207,292.1939,294.53552
1901-06,2.8379047e-06,1.3105152e-05,3.1845805e-06,3.5336743e-05,5.5226265e-06,293.82495,298.6256,297.06992,288.93762,292.7716
1901-07,2.7833496e-06,3.7077093e-06,1.5200583e-06,1.7110924e-05,7.507854e-06,292.9989,298.5102,296.99127,286.98798,291.80643
1901-08,8.6461405e-08,2.7510441e-06,7.5457206e-07,2.3438894e-05,3.501686e-06,298.2832,300.36847,297.8764,290.63223,294.936
1901-09,8.1398875e-06,9.89432e-06,1.5094968e-06,2.7113969e-05,4.284975e-05,301.28046,302.31653,301.6812,290.71338,295.324
1901-10,2.456447e-05,5.7841775e-05,6.2725685e-06,5.2512958e-05,2.7557508e-05,302.8493,299.98273,302.14966,293.74817,296.79987
1901-11,0.00012955756,5.5913802e-05,1.1989827e-05,5.0574585e-05,9.954178e-05,300.36392,299.9959,301.61386,295.55356,296.3319
1901-12,0.00010421929,9.1471855e-05,0.000110206674,5.2731823e-05,9.993059e-05,299.12524,299.13895,298.25305,297.1852,296.52673
1902-01,0.00014337186,6.279109e-05,3.0766478e-05,4.0420193e-05,0.00012379282,298.51477,299.6494,299.43402,299.34647,297.47095
1902-02,0.000114556184,0.00012740101,8.291512e-05,8.71487e-05,6.402191e-05,297.9373,298.70474,298.43127,296.96924,296.90692
1902-03,8.524135e-05,0.00010058339,0.00010109923,5.0738676e-05,6.751386e-05,298.6401,299.13568,298.86063,295.92648,296.98444
1902-04,2.1993088e-05,8.858723e-05,8.147702e-05,1.0741759e-05,3.6182944e-05,296.64072,298.7669,297.92084,293.2462,294.5246
1902-05,5.0762435e-07,4.658392e-05,7.3112933e-06,1.9585174e-05,1.3751301e-06,294.89325,298.48047,297.49152,291.1576,293.45804
1902-06,1.0482136e-06,2.3362056e-05,4.448356e-06,3.3817985e-05,5.686558e-06,294.45105,298.24738,297.5738,287.8619,293.6405
1902-07,2.730222e-07,4.2659676e-06,1.0774618e-06,1.0696608e-05,2.7058422e-06,294.55768,298.29553,297.2116,287.08194,292.35822
1902-08,2.9888108e-06,1.3309664e-05,1.3998233e-06,1.8772755e-05,1.0434353e-05,297.05713,299.37335,298.32416,288.91708,294.31705
1902-09,2.185668e-06,1.8920704e-05,7.6009087e-07,3.71172e-05,1.0347668e-05,301.41797,301.11163,300.5609,291.7101,295.7115
1902-10,9.56721e-05,7.350018e-05,7.2464973e-06,5.373939e-05,7.4849886e-05,298.37244,299.33252,300.8802,293.12546,294.78668
1902-11,0.00011351139,0.0001059656,2.5929448e-05,3.5068177e-05,0.000114393406,298.8878,298.82184,300.0362,295.70456,295.3944
1902-12,0.00014919748,0.00010578098,7.0189664e-05,4.074e-05,0.00014090646,297.83377,298.36203,298.98798,297.19864,295.92657
1903-01,0.0001760964,6.818452e-05,6.95069e-05,2.715875e-05,0.00014465488,297.4201,298.5044,298.66275,298.01437,295.99368
1903-02,0.0001385215,0.000104550934,6.255141e-05,4.3634784e-05,0.0001453631,297.7874,298.19214,299.0334,298.45047,296.4123
1903-03,0.00011859426,0.00011277964,9.027905e-05,3.052477e-05,8.3313535e-05,296.97333,298.27798,298.30847,297.2887,295.8598
1903-04,3.496603e-05,0.0001067815,9.178005e-05,2.0698359e-05,5.9013106e-05,296.94452,297.9107,297.71664,293.78046,294.92477
1903-05,2.5339161e-06,7.125579e-05,1.7453724e-05,3.274416e-05,9.817959e-06,293.67392,297.0651,297.3626,289.32022,292.6209
1903-06,4.473373e-06,1.6688515e-05,5.3751355e-06,4.2292277e-06,1.1147991e-05,292.56265,296.80713,297.09824,287.255,291.5214
1903-07,2.040523e-06,1.556291e-05,6.3609373e-06,3.202051e-05,7.801075e-06,293.11868,296.93274,297.01395,286.2955,291.9104
1903-08,5.5434193e-06,1.4337147e-05,1.1902539e-06,3.193709e-05,1.2880542e-05,295.33243,298.2991,298.12714,287.6578,292.7848
1903-09,3.3099586e-05,2.6829606e-05,2.0982163e-06,6.6572335e-05,3.6099038e-05,298.78122,299.7848,300.5716,290.6735,294.99872
1903-10,6.2484556e-05,7.0974274e-05,7.4698382e-06,4.7075122e-05,5.3049138e-05,297.96704,299.01715,300.60162,292.41116,294.74115
1903-11,9.725922e-05,9.096269e-05,4.2415522e-05,5.4249573e-05,8.58004e-05,298.60587,298.57074,300.68808,294.15292,295.27478
1903-12,0.00017403421,7.5905875e-05,3.5991754e-05,4.156247e-05,0.00012972737,297.59558,298.3888,298.8406,297.19714,296.51178
1904-01,0.00015199634,9.490711e-05,6.119139e-05,4.1240924e-05,9.65699e-05,297.36166,297.78125,298.96054,298.2033,296.57178
1904-02,0.00010618385,8.452528e-05,4.8736823e-05,4.971269e-05,8.565841e-05,297.9241,298.18945,299.2271,297.8767,297.03806
1904-03,0.00010991882,0.000110268666,6.525337e-05,3.7196434e-05,9.3821945e-05,297.25888,298.38626,298.85178,295.94467,296.711
1904-04,5.041355e-05,8.2849954e-05,5.8455214e-05,3.5673304e-05,2.540346e-05,296.79547,298.40598,298.20367,294.38367,295.65967
1904-05,9.061044e-06,7.170956e-05,1.3297978e-05,7.614738e-06,2.072729e-05,293.6449,297.7682,297.99896,289.7243,292.8051
1904-06,1.0247318e-06,1.8246985e-05,3.6832325e-06,3.6754984e-05,4.707964e-06,292.4036,297.0635,297.4617,287.54276,291.47784
1904-07,8.6705006e-07,9.990961e-06,1.1613697e-06,3.551723e-05,2.9511518e-06,294.0271,297.92523,297.8235,288.85263,292.94684
1904-08,6.133262e-07,1.1172602e-05,1.606548e-06,6.883897e-06,4.677755e-06,295.95935,298.71332,298.646,289.23822,293.52414
1904-09,3.315325e-05,1.8324e-05,2.4100664e-06,9.973483e-05,4.4193916e-05,298.46588,299.46332,302.21063,290.38553,295.23038
1904-10,9.199772e-05,6.036361e-05,1.2160652e-05,5.9838963e-05,6.3511485e-05,298.61038,299.5495,300.5155,293.14798,295.315
1904-11,8.981287e-05,9.473719e-05,2.6953188e-05,8.182951e-05,5.3160267e-05,298.79553,298.4441,299.25742,295.9079,296.6197
1904-12,0.00012705826,0.00010814253,6.833035e-05,3.2293414e-05,0.00011902848,298.5696,298.0657,298.42902,296.73193,296.2871
1905-01,0.0001579814,7.5205695e-05,6.260226e-05,5.256425e-05,0.00012834725,297.29694,298.28372,298.4314,297.6456,296.26138
1905-02,0.000106203006,7.091477e-05,8.77586e-05,2.694206e-05,8.419898e-05,298.08337,298.71167,298.29303,298.02844,296.36572
1905-03,6.436419e-05,0.00011366272,5.314998e-05,4.9345213e-05,3.8357754e-05,298.2965,298.04517,298.04443,297.12363,297.02948
1905-04,4.951618e-06,0.000107068365,2.5151898e-05,3.2122163e-05,9.468109e-06,296.49918,298.03656,297.6338,293.90262,294.74243
1905-05,7.559727e-07,4.624586e-05,5.1091733e-06,2.1286092e-05,2.505747e-06,294.76218,297.77167,297.8777,291.17358,293.51285
1905-06,8.094483e-07,1.606881e-05,3.9587076e-06,4.414022e-05,3.123964e-06,293.26453,297.6546,296.99316,289.1195,292.02557
1905-07,8.726372e-07,1.1038021e-05,1.4809659e-06,1.0983482e-05,6.762938e-06,292.76813,297.65454,297.53152,284.61295,291.5288
1905-08,3.933173e-06,9.488273e-06,8.548911e-07,2.5937314e-05,5.4672455e-06,296.7236,299.3439,298.62256,289.363,293.69385
1905-09,1.33222675e-05,1.6259717e-05,1.5724702e-06,5.3570006e-05,9.003079e-06,299.91403,300.37308,300.6004,291.71317,294.815
1905-10,3.1504318e-05,2.6342885e-05,4.5295637e-06,9.6037686e-05,3.5216566e-05,303.243,300.3877,304.16992,294.67477,296.33017
1905-11,0.000111992,9.1746275e-05,2.490547e-05,2.908392e-05,0.00011144365,298.95325,298.81482,299.87198,294.64035,294.83173
1905-12,0.00011725484,0.000100626785,3.956233e-05,3.772664e-05,0.00011043429,297.80414,298.53983,298.82782,296.98645,295.32947
1906-01,0.0001595284,7.9104095e-05,5.8141854e-05,4.7562713e-05,0.00012132387,297.69632,298.51434,299.24823,297.94382,296.7058
1906-02,0.00012717988,9.860828e-05,0.00010669803,3.8192586e-05,8.434619e-05,297.74643,298.42334,298.47174,298.02066,296.46948
1906-03,0.00012717878,0.00010974909,0.000103027225,4.0821287e-05,7.8512734e-05,296.82425,298.64832,298.17902,296.04855,296.26245
1906-04,1.9074492e-05,9.639523e-05,0.000114527844,3.1613617e-05,1.3738143e-05,296.84235,298.18808,297.46008,293.97156,295.48837
1906-05,4.025483e-06,4.276337e-05,6.667815e-06,3.334558e-05,1.0575855e-05,294.64468,297.95465,297.11932,289.8463,293.7204
1906-06,3.44518e-06,2.669762e-05,4.5211673e-06,3.2946427e-05,1.3214943e-05,292.24866,297.2703,297.11652,286.77924,291.82077
1906-07,3.7816577e-07,5.8804762e-06,1.455938e-06,1.8838953e-05,2.9150272e-06,293.61447,297.79858,296.69162,287.64896,292.37646
1906-08,1.15373505e-05,1.3749288e-05,1.1757811e-06,4.7413367e-05,8.487668e-06,295.82727,299.0,297.6903,288.91473,294.1151
1906-09,2.6900558e-05,1.8839299e-05,1.2173545e-06,9.674105e-05,3.473319e-05,299.61972,300.404,301.81058,291.19873,294.8822
1906-10,6.036323e-05,5.4423872e-05,9.197629e-06,4.6856825e-05,5.561867e-05,298.75522,299.63464,299.87302,292.97498,294.59192
1906-11,6.353566e-05,0.000106784515,5.599134e-05,6.1683095e-05,6.504392e-05,299.6299,298.65717,298.7547,295.46582,296.81924
1906-12,0.00013498172,8.592074e-05,2.9420999e-05,6.20714e-05,0.000109476845,298.4106,298.76657,299.7407,297.5309,297.07617
1907-01,0.00015666755,8.2882725e-05,7.145192e-05,4.2050673e-05,0.000112467606,297.88586,298.44104,299.21185,299.01138,296.8609
1907-02,0.0001067032,0.000101167774,6.854405e-05,5.28862e-05,0.00011832758,298.34253,298.5374,298.8921,298.35577,297.33752
1907-03,6.312006e-05,0.00010628585,0.00011213827,3.429293e-05,5.445501e-05,298.0295,298.59375,298.1815,296.55658,297.1442
1907-04,1.2718613e-05,0.00013178715,3.4528195e-05,3.2396078e-05,1.5446916e-05,297.44516,297.73608,297.27588,294.1499,295.51776
1907-05,1.2133028e-06,4.535129e-05,5.4720704e-06,2.1067126e-05,8.201971e-06,294.2132,297.6471,297.31836,291.29697,293.33313
1907-06,7.8439325e-07,2.4272613e-05,6.4890714e-06,3.913251e-05,3.0464566e-06,293.32535,297.27628,297.0534,288.72168,291.90796
1907-07,4.911428e-07,8.664578e-06,2.3779498e-06,3.9536997e-05,7.9687925e-06,294.499,297.8952,296.9956,288.72272,292.7845
1907-08,2.8027653e-06,7.53859e-06,1.1584305e-06,3.2569802e-05,1.461592e-05,296.28937,299.34094,298.56494,287.4515,293.91644
1907-09,1.287413e-05,1.38178e-05,1.4365851e-06,2.6461688e-05,1.4372328e-05,299.78513,300.90448,301.2448,291.1001,294.9108
1907-10,4.7602574e-05,4.8044203e-05,8.641935e-06,3.1851032e-05,6.722174e-05,300.50775,299.75452,301.41425,293.25003,295.59088
1907-11,8.1809565e-05,9.2871895e-05,3.449391e-05,3.478902e-05,9.412822e-05,299.38358,298.89728,299.07196,296.3375,295.54083
1907-12,0.000117236305,8.232347e-05,4.8972088e-05,6.8722366e-05,0.000113284375,298.72614,298.7951,298.96332,298.0,296.9494
1908-01,0.00012314561,9.131912e-05,4.7305635e-05,8.6198386e-05,8.475254e-05,298.4846,298.47656,299.49896,297.23468,297.6502
1908-02,9.2018636e-05,7.384547e-05,5.5920165e-05,3.7573882e-05,7.6949735e-05,298.88943,298.85687,299.35413,298.88538,297.6236
1908-03,0.0001394716,9.5916024e-05,8.3405524e-05,3.7004e-05,0.00011638806,297.71375,298.89,298.97174,296.4704,296.60693
1908-04,2.5519977e-05,0.000106508494,7.434093e-05,9.470624e-06,4.793837e-05,296.66367,298.492,298.30875,293.1166,294.5716
1908-05,5.3696576e-06,4.469295e-05,1.1723539e-05,4.1927283e-06,1.1862001e-05,294.2835,297.91043,298.01752,290.35333,292.62335
1908-06,1.1835045e-06,1.6328993e-05,4.7340136e-06,1.5218064e-05,2.958759e-06,293.52356,298.02972,297.84894,289.53555,291.91885
1908-07,2.323614e-06,9.4179695e-06,1.030573e-06,2.4687432e-05,1.2637062e-05,294.83246,298.92102,297.69952,288.7985,292.6053
1908-08,3.7932657e-06,5.71315e-06,2.0560697e-06,3.0857653e-05,1.1217038e-05,297.8847,300.1822,298.5896,291.0804,294.69592
1908-09,2.2060292e-05,1.0006656e-05,4.608686e-06,8.6552594e-05,5.2620846e-05,300.14273,301.40015,301.31635,291.45425,295.27893
1908-10,7.2851166e-05,3.3346132e-05,6.9854127e-06,9.4252835e-05,0.00010156009,299.86203,301.13733,301.36328,293.32022,295.284
1908-11,9.528272e-05,5.8523117e-05,2.0851941e-05,4.776109e-05,9.364188e-05,299.2901,300.26703,300.80017,294.86063,295.65167
1908-12,0.00013009402,7.0345326e-05,4.3902433e-05,5.7184057e-05,0.000109301895,298.8163,299.4278,299.7797,298.1278,296.4123
1909-01,0.00015226596,6.4040345e-05,7.3508185e-05,1.1530517e-05,0.00013623381,298.87244,299.76764,300.01614,298.8548,296.57245
1909-02,0.00016956532,9.594551e-05,0.000104918465,5.2446077e-05,9.107747e-05,297.76117,299.88654,299.2096,298.40903,297.42203
1909-03,6.380355e-05,8.322777e-05,3.577018e-05,8.454769e-05,3.3479737e-05,299.14127,299.4629,299.17767,296.39368,297.99124
1909-04,4.7241574e-05,9.2544265e-05,9.521595e-05,3.5034245e-05,5.183077e-05,297.28323,299.1235,298.54138,293.42868,295.77017
1909-05,3.1870875e-06,4.11785e-05,9.377227e-06,2.0247291e-05,1.0873553e-05,294.7869,298.9672,298.05182,290.3577,293.70953
1909-06,1.0991636e-05,1.1628431e-05,2.8609657e-06,4.748275e-05,2.3519882e-05,293.99896,299.13336,298.19025,287.73575,293.02878
1909-07,6.7016117e-07,8.450045e-06,2.4615538e-06,3.7004927e-05,5.120719e-06,293.95877,298.99002,297.8261,287.87354,292.37216
1909-08,1.0261671e-06,7.606167e-06,1.037917e-06,2.8419334e-05,8.483501e-06,297.9936,300.8429,299.05566,290.12308,294.7516
1909-09,4.4897555e-05,1.0966672e-05,1.422926e-06,6.6107095e-05,4.7677604e-05,299.77008,302.32758,303.2672,291.10107,295.54135
1909-10,3.672986e-05,5.080281e-05,1.347877e-05,7.998421e-05,4.5209974e-05,301.62283,300.32373,301.11853,293.43726,296.07376
1909-11,0.00012593242,9.405716e-05,5.385022e-05,5.4522894e-05,8.1108876e-05,299.2233,299.40247,299.7508,296.56927,296.12396
1909-12,9.26725e-05,0.00010215693,5.5580378e-05,6.469371e-05,7.8567515e-05,299.598,298.74838,299.5838,297.42743,297.77045
1910-01,0.00012941458,7.915069e-05,8.838849e-05,3.5014047e-05,8.680548e-05,298.86676,298.89313,299.1129,298.61053,297.63336
1910-02,9.0706475e-05,9.80442e-05,7.804383e-05,4.49431e-05,7.270167e-05,298.85187,298.97736,298.77606,297.9296,297.9729
1910-03,7.896163e-05,0.000105007275,7.2087976e-05,6.942e-05,5.0823008e-05,298.90152,298.7685,298.67874,296.95996,297.9872
1910-04,1.844028e-05,8.53265e-05,8.239136e-05,3.832489e-05,2.9086876e-05,295.96335,298.45197,298.0924,291.86563,295.21185
1910-05,5.9327094e-06,5.6226156e-05,8.75669e-06,4.8109916e-05,9.768126e-06,295.00165,298.47397,298.16632,289.8362,294.51025
1910-06,1.9675297e-06,1.2806202e-05,3.175662e-06,2.894915e-05,7.283312e-06,293.23648,297.96167,297.44284,286.6374,292.46707
1910-07,1.5709683e-06,9.984469e-06,1.167725e-06,4.0702358e-05,8.484909e-06,294.42862,298.41135,297.174,287.87125,293.20673
1910-08,8.072366e-06,8.538225e-06,6.109643e-07,3.9544662e-05,3.4481295e-06,296.78043,300.16293,297.9936,289.5579,294.71777
1910-09,1.2857437e-05,1.3605113e-05,6.9217316e-07,3.132408e-05,2.1101474e-05,299.9267,301.16248,300.48193,291.67633,295.36987
1910-10,4.3827917e-05,4.4108987e-05,5.8550927e-06,7.313495e-05,6.370491e-05,300.15598,299.68326,302.79437,291.65872,295.57608
1910-11,0.00011891235,8.475779e-05,2.6712905e-05,4.6078712e-05,0.00011461195,299.88333,299.5342,300.003,295.87555,296.16638
1910-12,0.00012931645,9.9309895e-05,2.7911698e-05,5.5668555e-05,8.743297e-05,298.52695,298.43884,298.97073,298.10648,296.86786
1911-01,0.000109342356,8.4765285e-05,6.480736e-05,8.612672e-05,8.865833e-05,298.5274,298.5338,298.9903,297.7447,297.72296
1911-02,0.00013518399,9.6442236e-05,7.076323e-05,5.1649946e-05,0.00014027285,297.9647,298.47623,298.8999,296.85245,296.82358
1911-03,0.00011606829,9.7591736e-05,9.645891e-05,1.0938772e-05,0.00010646715,297.50107,298.53864,298.41632,297.16113,296.47968
1911-04,9.536227e-06,0.000109598084,6.605957e-05,7.537254e-06,1.851178e-05,296.39523,298.17865,297.3177,294.24365,294.64972
1911-05,1.3207496e-06,5.23782e-05,9.952588e-06,5.16473e-06,1.5405563e-05,294.39038,297.56946,297.56055,291.39816,292.96045
1911-06,1.3151787e-06,3.0975196e-05,5.74934e-06,5.0406048e-05,2.3974612e-06,293.3447,297.44244,297.45612,287.83484,292.60495
1911-07,1.0406549e-06,6.1903193e-06,1.7943412e-06,7.095374e-06,4.9825294e-06,293.41403,297.71957,296.79443,287.8158,291.90485
1911-08,1.8229642e-07,7.196937e-06,6.161541e-07,2.1991851e-05,4.265663e-06,297.4324,299.31635,297.7309,290.577,294.43396
1911-09,2.5882571e-05,1.870787e-05,2.0116022e-06,8.1622175e-06,2.5507683e-05,299.95154,300.80658,300.8839,291.67468,295.2348
1911-10,6.859432e-05,6.286013e-05,6.231191e-06,6.490477e-05,7.160593e-05,298.4435,299.5838,300.30725,293.15277,295.1736
1911-11,0.000114160845,9.331925e-05,3.58039e-05,5.642415e-05,0.00011901495,299.12354,299.2506,299.58102,296.72842,295.91922
1911-12,0.000102395265,9.9071534e-05,4.5459554e-05,7.735521e-05,9.5773416e-05,298.8667,298.60162,298.88806,296.57388,296.55313
1912-01,0.0001242644,9.079016e-05,5.8877955e-05,4.772444e-05,0.00011860201,298.3575,298.62555,299.2798,298.606,296.69836
1912-02,9.645987e-05,9.032061e-05,0.000117078445,2.9930809e-05,0.00010137051,298.49203,298.93372,298.91397,298.5256,296.1997
1912-03,7.7890276e-05,0.00010233056,8.315798e-05,3.436555e-05,8.511727e-05,298.44244,298.91052,298.6246,296.17447,296.2312
1912-04,4.5028377e-05,0.00010559762,5.1341114e-05,4.832462e-05,7.145222e-05,296.2023,298.3018,298.2427,292.04614,294.27063
1912-05,2.5757827e-06,4.6441823e-05,6.803877e-06,4.7071615e-05,9.584866e-06,294.56265,298.2389,298.22394,289.5601,293.85327
1912-06,8.299394e-08,9.716129e-06,5.115937e-06,3.4738578e-06,2.7802719e-06,292.8147,297.4797,297.52948,289.31116,291.89145
1912-07,1.4204351e-06,7.4941354e-06,1.8492457e-06,2.8428803e-05,3.403684e-06,293.48288,298.17984,297.4594,286.70477,291.95276
1912-08,8.299426e-06,7.176147e-06,1.1906757e-06,4.4879802e-05,3.46355e-05,296.4793,299.62335,298.4927,288.40378,293.55206
1912-09,1.5544478e-05,1.5003306e-05,3.5247735e-06,5.118347e-05,2.1429718e-05,299.57123,300.80682,301.45502,292.04865,295.1394
1912-10,6.652606e-05,7.1416434e-05,9.819923e-06,4.05333e-05,3.6465608e-05,298.2811,299.3839,299.4198,293.40738,295.23608
1912-11,8.065537e-05,0.00010362324,4.345578e-05,4.4720524e-05,8.560631e-05,299.41196,298.74277,299.81003,294.72125,295.53867
1912-12,0.00013944265,8.5292806e-05,4.0341238e-05,4.038283e-05,0.00011719403,298.0498,298.7229,299.32828,297.45795,296.5523
1913-01,9.907875e-05,5.624663e-05,0.00011478587,3.9089704e-05,0.00010282117,298.69788,299.19272,299.22046,298.81787,296.88623
1913-02,0.00010231728,8.438635e-05,4.776035e-05,8.497521e-05,0.00013169271,298.97113,299.08362,298.97113,297.36316,296.9488
1913-03,7.436359e-05,0.000109363355,0.000117452255,4.4104952e-05,4.5061457e-05,298.20245,298.6787,298.14764,296.69727,296.65173
1913-04,2.0330424e-05,0.00010729872,6.038532e-05,2.1225142e-05,3.4349636e-05,297.1766,298.60153,298.2994,292.44128,295.7742
1913-05,2.8951822e-06,4.4685836e-05,1.0419073e-05,2.5942236e-05,1.1069595e-05,295.28818,298.0686,297.35275,290.05533,293.77545
1913-06,8.776184e-07,1.260687e-05,6.3923826e-06,1.0697457e-05,5.9535732e-06,293.19565,297.63834,297.54498,287.16226,291.7633
1913-07,5.27008e-07,7.0626375e-06,1.4696825e-06,1.5661759e-05,4.4201797e-06,294.5422,298.16998,297.22388,289.23138,292.42407
1913-08,8.6420336e-08,6.0807965e-06,1.1273835e-06,2.7143606e-05,8.327712e-07,297.8037,299.4773,297.651,291.50082,294.0116
1913-09,2.9058447e-05,1.1402006e-05,1.0168458e-06,8.442819e-05,5.685667e-05,300.08957,300.88428,302.2494,290.2282,295.67596
1913-10,8.742887e-05,7.0975664e-05,2.0364127e-05,5.5875065e-05,9.2823786e-05,298.96512,299.56146,300.3938,293.0666,295.06436
1913-11,6.8245696e-05,8.505359e-05,3.642952e-05,4.6451616e-05,5.96951e-05,299.79807,299.453,299.531,295.85934,295.5066
1913-12,0.00016502517,8.981796e-05,4.8315524e-05,4.5453922e-05,8.287061e-05,298.05704,298.74854,299.23743,297.90912,296.06604
1914-01,0.00010789074,8.721008e-05,4.6265814e-05,6.938469e-05,5.24255e-05,298.60434,298.68954,299.34534,298.1967,297.6336
1914-02,0.00012510693,0.00010038296,0.00010921592,5.03178e-05,0.00012769733,298.31506,298.81915,298.56772,297.2851,296.47382
1914-03,8.513941e-05,0.0001242259,9.106806e-05,4.6407185e-05,0.00011182934,297.74695,298.6773,298.9167,295.65738,295.83276
1914-04,1.6039365e-05,0.0001259112,1.4878399e-05,1.0596438e-05,1.320499e-05,296.73602,298.19092,298.31012,295.2687,295.2124
1914-05,2.742304e-06,5.0404808e-05,7.2075627e-06,1.1143606e-05,1.5064614e-05,294.83276,297.9687,298.22336,290.94904,293.48962
1914-06,9.3218983e-07,1.2355461e-05,3.6142096e-06,1.22606625e-05,4.822896e-06,292.65277,297.17804,297.2895,287.60822,291.4171
1914-07,1.4086203e-06,7.926328e-06,1.1019046e-06,2.2549284e-05,5.543602e-06,293.72986,297.71802,296.94678,286.99924,291.96295
1914-08,9.202256e-07,7.8745015e-06,6.868827e-07,1.5479507e-05,3.3095253e-06,296.84756,299.15854,297.55893,290.23352,293.4734
1914-09,3.4090856e-06,1.4347736e-05,4.3670255e-07,3.628843e-05,2.8772965e-06,300.7916,300.6291,299.90173,293.0261,295.5196
1914-10,3.4482357e-05,3.397108e-05,3.2098674e-06,5.798751e-05,4.755206e-05,302.97638,300.3994,304.15768,293.7241,296.7934
1914-11,0.00014736857,8.6559994e-05,2.4664141e-05,1.6172775e-05,0.000113693626,298.66312,299.27927,299.5484,296.95874,295.45032
1914-12,0.00012230608,8.1758175e-05,8.218513e-05,3.3062384e-05,0.00012715012,298.65518,298.47302,298.7189,299.97733,296.32242
1915-01,6.581461e-05,7.368761e-05,4.620064e-05,0.000102589875,5.150982e-05,299.6795,298.7434,298.9057,298.42328,298.1242
1915-02,6.154512e-05,0.000102736674,6.894792e-05,5.2599375e-05,4.6560337e-05,299.36026,298.44196,298.602,298.1859,298.05542
1915-03,0.00010286403,0.000103528495,5.3049844e-05,2.9558347e-05,8.301264e-05,298.51938,298.74237,299.0556,296.84622,297.07147
1915-04,2.0150768e-05,0.0001075741,0.00011325076,1.5493702e-05,4.723202e-05,297.14682,298.0923,297.85608,293.99585,295.1176
1915-05,2.1852964e-06,3.98646e-05,1.0710966e-05,2.025745e-05,8.616412e-06,294.44254,297.74667,296.44788,289.58234,293.12933
1915-06,3.8614257e-07,5.5291603e-06,2.9926039e-06,7.476516e-06,3.618421e-06,293.0184,297.47894,296.52515,288.48413,291.61682
1915-07,1.0376525e-07,3.7235761e-06,9.378782e-07,1.1669599e-05,5.6152967e-06,293.62494,298.1471,296.63782,287.60666,291.84082
1915-08,5.2477267e-06,9.371531e-06,7.1484794e-07,3.0445079e-05,7.722836e-06,297.13303,299.5301,298.10385,290.1318,294.01968
1915-09,9.229328e-06,2.0522843e-05,1.3557043e-06,5.3663953e-05,1.1002605e-05,301.0101,300.66284,301.56537,291.16724,295.5627
1915-10,7.472223e-05,5.809775e-05,9.874593e-06,8.868192e-05,7.463025e-05,299.82205,299.5196,302.27374,293.1312,295.20905
1915-11,9.970468e-05,8.6211454e-05,3.074845e-05,4.1246774e-05,7.960445e-05,298.79968,298.82092,299.27002,295.36493,295.1563
1915-12,9.24643e-05,9.007045e-05,6.307183e-05,4.1674182e-05,0.00010486088,299.02002,298.60934,298.3877,298.50107,296.51886
1916-01,5.6720193e-05,9.886542e-05,5.0530194e-05,6.1287574e-05,4.244571e-05,299.59894,298.49142,298.78287,299.58997,298.54138
1916-02,0.000103985265,0.0001045331,8.282201e-05,8.152045e-05,7.297205e-05,298.2854,298.677,298.45294,298.15863,297.48215
1916-03,7.383189e-05,0.0001040996,8.254917e-05,5.4556775e-05,8.325049e-05,298.5091,298.3674,299.07526,295.99344,297.0699
1916-04,4.512775e-05,0.00010258115,6.640009e-05,4.204543e-05,2.7107762e-05,296.788,298.0969,297.64603,292.7194,295.64197
1916-05,9.415161e-07,4.511259e-05,1.078402e-05,6.043058e-06,6.7174765e-06,294.43158,297.6927,297.85974,292.0677,293.3628
1916-06,1.1104949e-05,2.698426e-05,7.521778e-06,4.006812e-05,1.591293e-05,293.10516,297.77985,297.77985,287.309,292.04803
1916-07,9.654892e-07,4.163118e-06,1.9221206e-06,1.6634756e-05,5.4563416e-06,293.83618,298.17816,297.00238,289.0036,292.4453
1916-08,3.4947223e-07,3.2460562e-06,7.7959146e-07,4.939651e-06,3.1956515e-06,297.38995,299.71014,298.1021,290.63602,294.5509
